Key,Kappa,KSIM,Natural areas,Arable land,Permanent crops,Pastures,Agricultural areas,Residential,Industry & commerce,Recreation areas,Forest,Road & rail,Seaports,Airports,Mine & dump sites,Fresh water,Marine water
2000-0,0.987852052,0.046254367,0.683781323,0.764307748,0.744868907,0.649329795,0.626984102,0.710781078,0.657743451,0.638338333,0.708703533,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-1,0.98788201,0.045905616,0.683329234,0.764541107,0.744687216,0.646551109,0.626834254,0.710781078,0.654276764,0.638338333,0.708879681,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-2,0.987896989,0.052032313,0.683816099,0.764505205,0.744541863,0.652108481,0.626727219,0.710666286,0.656482838,0.638338333,0.708932526,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-3,0.988069247,0.055614866,0.684024755,0.764684712,0.744723554,0.64821832,0.626898474,0.71032191,0.657428298,0.638338333,0.708685918,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-4,0.988009331,0.05202815,0.684059531,0.764792416,0.745159614,0.649329795,0.626919881,0.711240247,0.659004065,0.638338333,0.708703533,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-5,0.987926947,0.044317753,0.68433774,0.764738564,0.744578201,0.647662583,0.626727219,0.710723682,0.658373758,0.638338333,0.708615459,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-6,0.987949415,0.05113157,0.683885651,0.764505205,0.744650878,0.645995371,0.626620184,0.711010663,0.657743451,0.638338333,0.708809222,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-7,0.988054268,0.055525954,0.683989979,0.764756515,0.745159614,0.646551109,0.626812847,0.711699416,0.659634371,0.638338333,0.708615459,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-8,0.98788201,0.041361826,0.684198636,0.764541107,0.744505525,0.644883897,0.626962695,0.710723682,0.659319218,0.638338333,0.708862066,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-9,0.987889499,0.042544061,0.684302964,0.764594959,0.744541863,0.64821832,0.626898474,0.710666286,0.657113144,0.638338333,0.708703533,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-10,0.987919457,0.04423995,0.684268188,0.764523156,0.744723554,0.645439634,0.626834254,0.710953267,0.657113144,0.638338333,0.708738762,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-11,0.987829584,0.037715685,0.683816099,0.764846268,0.744360171,0.644883897,0.626898474,0.710781078,0.657428298,0.638338333,0.708703533,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-12,0.988001842,0.052486921,0.683989979,0.764505205,0.744759893,0.647106846,0.626812847,0.710781078,0.654591918,0.638338333,0.708685918,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-13,0.987979373,0.048468335,0.684233412,0.76463086,0.744796231,0.647662583,0.62679144,0.709920137,0.659319218,0.638338333,0.708562614,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-14,0.987949415,0.044448953,0.684024755,0.764792416,0.745050599,0.645439634,0.626877067,0.710494098,0.657743451,0.638338333,0.708809222,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-15,0.987971884,0.046755099,0.684024755,0.764702663,0.745195952,0.644883897,0.627005509,0.710494098,0.660579831,0.638338333,0.708668303,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-16,0.987896989,0.043096237,0.68416386,0.76463086,0.744541863,0.64821832,0.626855661,0.71060889,0.658058605,0.638338333,0.708650688,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-17,0.987934436,0.047160651,0.683294458,0.764577008,0.744905246,0.645439634,0.626877067,0.71060889,0.658688911,0.638338333,0.708633073,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-18,0.988136652,0.05704019,0.684198636,0.764612909,0.745014261,0.649885532,0.626834254,0.710436702,0.657113144,0.638338333,0.708703533,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-19,0.987979373,0.050741758,0.683885651,0.764702663,0.744832569,0.64821832,0.626770033,0.710781078,0.658373758,0.638338333,0.708703533,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-20,0.987964394,0.044482843,0.684372516,0.764648811,0.744868907,0.647662583,0.626855661,0.709747949,0.659949525,0.638338333,0.708580229,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-21,0.988084226,0.057367488,0.684407292,0.764182093,0.744723554,0.647106846,0.62657737,0.710264514,0.655222224,0.638338333,0.708633073,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-22,0.987844562,0.044003147,0.683885651,0.764738564,0.744505525,0.645995371,0.626898474,0.711297643,0.658688911,0.638338333,0.709002985,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-23,0.987896989,0.0458573,0.684407292,0.764936021,0.744650878,0.64432816,0.626941288,0.71164202,0.659634371,0.638338333,0.708650688,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-24,0.98802431,0.053725795,0.683816099,0.764810367,0.744941584,0.646551109,0.626834254,0.711010663,0.656797991,0.638338333,0.708685918,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-25,0.98802431,0.052108158,0.683676995,0.764648811,0.744941584,0.642105211,0.626684405,0.71032191,0.657113144,0.638338333,0.708721148,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-26,0.987964394,0.046744911,0.683920427,0.764577008,0.744687216,0.646551109,0.626770033,0.710264514,0.658688911,0.638338333,0.708562614,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-27,0.987904478,0.039720136,0.684442068,0.764756515,0.744941584,0.645995371,0.626962695,0.710723682,0.658058605,0.638338333,0.708738762,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-28,0.988084226,0.05569342,0.683885651,0.764828317,0.744796231,0.648774058,0.626555963,0.710436702,0.657743451,0.638338333,0.708756377,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-29,0.98787452,0.042423735,0.683850875,0.764487255,0.744759893,0.64821832,0.626877067,0.710494098,0.657428298,0.638338333,0.708580229,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-30,0.987844562,0.039485596,0.684198636,0.764756515,0.745014261,0.648774058,0.626812847,0.710723682,0.659949525,0.638338333,0.708597844,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-31,0.988091716,0.059015997,0.683920427,0.764164143,0.744578201,0.647106846,0.626748626,0.710264514,0.656797991,0.638338333,0.708809222,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-32,0.987956905,0.048931819,0.683955203,0.764684712,0.745050599,0.649885532,0.62679144,0.710264514,0.656167684,0.638338333,0.708738762,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-33,0.987971884,0.052917601,0.683955203,0.764397501,0.744796231,0.648774058,0.626662998,0.709805345,0.655852531,0.639122849,0.708721148,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-34,0.987822094,0.04114204,0.683676995,0.764828317,0.744650878,0.648774058,0.626984102,0.711584624,0.658688911,0.638338333,0.708738762,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-35,0.987837073,0.036676552,0.683920427,0.764666761,0.74523229,0.647106846,0.627133951,0.710723682,0.658058605,0.638338333,0.708756377,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-36,0.988001842,0.052457569,0.684059531,0.764612909,0.744941584,0.64821832,0.626855661,0.71060889,0.655852531,0.638338333,0.708721148,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-37,0.987926947,0.048819368,0.683781323,0.764612909,0.744650878,0.64821832,0.626727219,0.710666286,0.658058605,0.638338333,0.708721148,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-38,0.987971884,0.055126683,0.683989979,0.764756515,0.745123275,0.644883897,0.626898474,0.711756812,0.656482838,0.638338333,0.708580229,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-39,0.987926947,0.045443308,0.683746547,0.765025775,0.744977922,0.64821832,0.627005509,0.711240247,0.657428298,0.638338333,0.708738762,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-40,0.988009331,0.053626787,0.683607443,0.764612909,0.744977922,0.644883897,0.62706973,0.709346176,0.656797991,0.638338333,0.708738762,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-41,0.988054268,0.059343267,0.684302964,0.764577008,0.744687216,0.645995371,0.626834254,0.711355039,0.656797991,0.638338333,0.708721148,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-42,0.987949415,0.050553423,0.683885651,0.764451353,0.744868907,0.64821832,0.626834254,0.711010663,0.657743451,0.638338333,0.708826837,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-43,0.987852052,0.037272207,0.683816099,0.764666761,0.745086937,0.645995371,0.62657737,0.710781078,0.658688911,0.638338333,0.708615459,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-44,0.987979373,0.050690203,0.684129084,0.76463086,0.744723554,0.649329795,0.626877067,0.711182851,0.655222224,0.638338333,0.708580229,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-45,0.987964394,0.044996019,0.683816099,0.764720613,0.744977922,0.648774058,0.626941288,0.710551494,0.654276764,0.638338333,0.708685918,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-46,0.987762178,0.042019414,0.683781323,0.764487255,0.744578201,0.652108481,0.626941288,0.710436702,0.658373758,0.638338333,0.708897296,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-47,0.987859541,0.041838114,0.68416386,0.764738564,0.744977922,0.647662583,0.627026916,0.711010663,0.657743451,0.638338333,0.708597844,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-48,0.987896989,0.043108624,0.684024755,0.764971923,0.744941584,0.647662583,0.627026916,0.710953267,0.658688911,0.638338333,0.708773992,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2000-49,0.987837073,0.037811152,0.684198636,0.764577008,0.744723554,0.644883897,0.627005509,0.710149721,0.655222224,0.638338333,0.708738762,0.661764893,0.394646039,0.865875529,0.607903618,0.70461041,0.994425336
2006-0,0.912122233,0.015147534,0.664262335,0.739621069,0.711470927,0.638756866,0.633464255,0.705030442,0.674375656,0.648446573,0.710847142,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-1,0.912249647,0.01480557,0.666095644,0.739054566,0.709250574,0.636888367,0.63308176,0.70412684,0.675193123,0.647708016,0.711645319,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-2,0.912152213,0.013614819,0.665611373,0.740222978,0.710224413,0.633774203,0.632890513,0.704635116,0.675738101,0.641060997,0.710918091,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-3,0.912092254,0.01430504,0.666164825,0.739727288,0.710458134,0.639379699,0.633613002,0.703336188,0.674648145,0.640322439,0.711130938,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-4,0.912466999,0.017778159,0.665576783,0.738930643,0.709873831,0.640625365,0.633166759,0.703900939,0.676555568,0.647708016,0.710669769,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-5,0.912137223,0.01505644,0.666579914,0.739072269,0.708783131,0.638134033,0.633315507,0.70401389,0.673558189,0.645492343,0.711077726,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-6,0.912182193,0.014898133,0.665645964,0.73990432,0.711548834,0.638756866,0.632911763,0.703505613,0.674103167,0.647708016,0.711290573,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-7,0.912287121,0.016497517,0.665749736,0.738240218,0.707147081,0.639379699,0.632933013,0.70423979,0.672468233,0.644753785,0.710953565,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-8,0.912047284,0.013712271,0.665507601,0.738983753,0.710925577,0.638134033,0.633166759,0.703731514,0.677100546,0.646969458,0.710935828,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-9,0.91240704,0.015180231,0.666026462,0.739355521,0.710224413,0.639379699,0.633018011,0.702263161,0.673013211,0.645492343,0.710811667,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-10,0.911874901,0.012612384,0.664884968,0.73951485,0.710263366,0.641871031,0.633230508,0.703618564,0.674375656,0.644753785,0.711077726,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-11,0.912152213,0.015674718,0.664400698,0.738523469,0.708899991,0.6375112,0.63312426,0.704183315,0.674648145,0.649185131,0.710776193,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-12,0.911627569,0.011339115,0.66547301,0.739072269,0.710263366,0.635019869,0.632933013,0.703166763,0.671923255,0.644753785,0.710368236,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-13,0.911957345,0.01324138,0.665265466,0.739160785,0.70975697,0.631282871,0.63308176,0.703505613,0.675193123,0.648446573,0.711113201,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-14,0.912054779,0.013629287,0.665230875,0.73951485,0.712522673,0.639379699,0.633485504,0.702771437,0.675738101,0.6462309,0.711042252,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-15,0.912324596,0.017579117,0.664123972,0.738523469,0.708354641,0.638756866,0.633209258,0.703223238,0.674648145,0.645492343,0.710935828,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-16,0.911837427,0.010869298,0.666061053,0.738576579,0.709951738,0.635019869,0.633655502,0.70412684,0.672195744,0.646969458,0.711148675,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-17,0.911987325,0.01349407,0.663847246,0.739125379,0.711315113,0.636888367,0.633358006,0.703336188,0.677100546,0.6462309,0.711006777,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-18,0.912504473,0.017858167,0.666752868,0.739337818,0.711548834,0.632528537,0.633421755,0.703731514,0.674103167,0.644753785,0.710953565,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-19,0.91234708,0.01415399,0.665957281,0.738275624,0.709912784,0.641871031,0.633230508,0.703053812,0.672195744,0.6462309,0.710847142,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-20,0.912114738,0.015418356,0.665161694,0.739054566,0.709367434,0.630660038,0.633230508,0.703562089,0.675465612,0.647708016,0.710847142,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-21,0.912152213,0.016097522,0.664539061,0.73847036,0.710458134,0.636888367,0.632911763,0.703166763,0.675465612,0.645492343,0.710776193,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-22,0.912272131,0.016780682,0.665300057,0.738700502,0.708899991,0.6375112,0.633251758,0.703787989,0.672468233,0.647708016,0.710971303,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-23,0.911987325,0.014423054,0.664815787,0.739302411,0.708938945,0.628791539,0.633591753,0.703787989,0.672740722,0.648446573,0.711272836,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-24,0.911897386,0.012827618,0.665957281,0.738523469,0.709289527,0.636888367,0.632933013,0.703562089,0.6732857,0.644753785,0.711361523,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-25,0.912294616,0.014511896,0.665369238,0.739727288,0.708938945,0.629414372,0.632975512,0.702432586,0.6732857,0.644753785,0.710953565,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-26,0.912092254,0.014895215,0.665542192,0.739302411,0.712288952,0.638756866,0.633209258,0.703110288,0.673013211,0.642538112,0.710935828,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-27,0.912024799,0.013637727,0.66547301,0.739160785,0.709133713,0.638134033,0.63312426,0.704183315,0.677373035,0.647708016,0.710740718,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-28,0.91240704,0.016037405,0.664331516,0.739320114,0.711120345,0.643116697,0.633273008,0.703731514,0.6732857,0.648446573,0.711308311,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-29,0.912204677,0.016681245,0.664193153,0.739213895,0.711743602,0.641871031,0.633358006,0.703844464,0.671650766,0.645492343,0.711059989,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-30,0.912272131,0.014980513,0.66637237,0.740081353,0.710029645,0.642493864,0.633209258,0.702545536,0.674375656,0.645492343,0.711130938,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-31,0.912264636,0.016015538,0.664884968,0.739744992,0.71150988,0.636265535,0.633145509,0.703844464,0.6732857,0.647708016,0.710847142,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-32,0.912264636,0.016899719,0.665645964,0.739178489,0.710029645,0.643116697,0.633421755,0.703900939,0.674648145,0.6462309,0.711024515,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-33,0.912332091,0.017487531,0.66547301,0.739390927,0.709289527,0.635642702,0.633166759,0.704635116,0.673830678,0.644753785,0.711130938,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-34,0.912122233,0.013662422,0.665957281,0.737744528,0.709172666,0.641248198,0.633018011,0.703449138,0.673830678,0.645492343,0.711538895,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-35,0.912189687,0.013843899,0.665645964,0.739532553,0.712678487,0.641871031,0.633230508,0.703223238,0.674920634,0.6462309,0.710882616,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-36,0.911897386,0.013265645,0.665507601,0.739373224,0.707536617,0.644985196,0.633421755,0.703844464,0.67056081,0.6462309,0.711290573,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-37,0.912369565,0.016737023,0.66547301,0.738930643,0.707887199,0.631905704,0.63310301,0.703223238,0.675738101,0.645492343,0.710669769,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-38,0.912017305,0.014025794,0.666510733,0.739249301,0.709055806,0.64373953,0.633740501,0.703675039,0.673013211,0.647708016,0.71079393,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-39,0.912054779,0.013538925,0.667859771,0.740152166,0.710146506,0.639379699,0.632996762,0.703053812,0.674920634,0.6462309,0.710669769,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-40,0.912024799,0.015140317,0.66498874,0.740169869,0.709094759,0.644362363,0.633443005,0.703279713,0.674920634,0.649185131,0.71118415,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-41,0.911837427,0.012949395,0.664642833,0.738346437,0.710224413,0.640002532,0.633209258,0.703731514,0.673830678,0.645492343,0.710953565,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-42,0.912137223,0.013819739,0.665300057,0.739143082,0.71084767,0.641248198,0.632784265,0.703844464,0.672195744,0.6462309,0.710722981,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-43,0.912257142,0.015578452,0.666095644,0.738842127,0.709406388,0.646230862,0.633400506,0.703957414,0.676828057,0.645492343,0.711450209,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-44,0.912084759,0.01560276,0.664746605,0.739868914,0.711743602,0.640625365,0.633379256,0.70435274,0.672468233,0.645492343,0.710456922,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-45,0.912167203,0.014968543,0.666164825,0.738541173,0.710458134,0.648722194,0.633273008,0.702489061,0.673013211,0.645492343,0.711042252,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-46,0.912197182,0.01417474,0.66543842,0.739054566,0.707419756,0.644985196,0.632975512,0.703900939,0.675193123,0.6462309,0.711130938,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-47,0.912122233,0.014210856,0.666441551,0.738381844,0.711003484,0.63315137,0.633464255,0.703618564,0.674375656,0.6462309,0.711113201,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-48,0.91197983,0.011520998,0.666234007,0.739621069,0.711042438,0.640002532,0.633273008,0.702884387,0.674103167,0.646969458,0.711255099,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
2006-49,0.912092254,0.014983592,0.666441551,0.739302411,0.708822084,0.635642702,0.633315507,0.703618564,0.674103167,0.647708016,0.710758456,0.661764893,0.394646039,0.865192918,0.626698325,0.705888252,0.994425336
